Age,Education_Level,Years_of_Experience,Industry,Job_Role,Company_Size,Job_Level,Routine_Task_Percentage,Creativity_Requirement,Human_Interaction_Level,AI_Adoption_Level,Number_of_AI_Tools_Used,AI_Usage_Hours_Per_Week,Tasks_Automated_Percentage,AI_Training_Hours,Layoff_Risk,AI_Adoption_Score,Job_Level_Score,Education_Score,Company_Size_Score,Layoff_Risk_Score,Automation_Exposure_Index,Human_Creative_Protection_Index,AI_Intensity_Index,Experience_Band,Age_Band,Risk_Binary
21,Bachelor's,0,IT,Software Engineer,Large,Mid,56,41,35,Medium,5,12,26,5,Medium,1,1,1,2,1,44.87025147137507,38.0,46.666666666666664,0-3,21-30,Not_High
50,Bachelor's,1,IT,Data Analyst,Small,Entry,87,0,56,Medium,4,5,53,22,High,1,0,1,0,2,59.18071161048689,28.0,35.55555555555556,0-3,41-50,High
51,High School,13,Education,Research Assistant,Small,Entry,82,33,89,Medium,4,5,54,9,High,1,0,0,0,2,57.97351524879615,61.0,35.55555555555556,8-15,51-60,High
28,Master's,4,Retail,Inventory Analyst,Medium,Entry,69,19,42,High,7,21,50,25,High,2,0,2,1,2,72.98087212413056,30.5,80.0,4-7,21-30,High
47,Bachelor's,6,Finance,Accountant,Small,Mid,88,16,89,Medium,2,8,87,11,High,1,1,1,0,2,64.02889245585875,52.5,32.22222222222222,4-7,41-50,High
43,High School,8,Finance,Financial Analyst,Small,Mid,10,100,85,Low,2,1,5,8,Low,0,1,0,0,0,5.280898876404494,92.5,7.777777777777778,8-15,41-50,Not_High
25,High School,4,Retail,Store Manager,Medium,Entry,16,82,81,Low,2,5,13,8,Medium,0,0,0,1,1,9.313804173354736,81.5,12.222222222222223,4-7,21-30,Not_High
46,Master's,5,IT,Software Engineer,Large,Entry,21,74,88,Low,2,5,17,3,Low,0,0,2,2,0,11.925494917067951,81.0,12.222222222222223,4-7,41-50,Not_High
22,Bachelor's,1,Telecom,Support Specialist,Medium,Mid,94,2,20,High,5,26,88,39,High,2,1,1,1,2,86.09550561797754,11.0,78.88888888888889,0-3,21-30,High
51,Bachelor's,2,IT,Software Engineer,Small,Entry,81,12,50,Medium,3,13,37,24,High,1,0,1,0,2,50.400615302300686,31.0,41.111111111111114,0-3,51-60,High
37,Bachelor's,12,Retail,Inventory Analyst,Small,Mid,32,76,53,Low,2,2,30,0,Medium,0,1,1,0,1,18.850989834135902,64.5,8.88888888888889,8-15,31-40,Not_High
30,Master's,3,Retail,Inventory Analyst,Small,Senior,81,22,60,Medium,2,6,36,16,Medium,1,2,2,0,1,47.6197164258962,41.0,30.0,0-3,21-30,Not_High
46,Master's,8,Retail,Inventory Analyst,Small,Entry,89,18,91,Medium,4,8,66,17,High,1,0,2,0,2,63.427635098983416,54.5,38.88888888888889,8-15,41-50,High
25,High School,4,Telecom,Network Engineer,Large,Entry,79,39,49,Medium,5,7,42,6,High,1,0,0,2,2,56.20987158908507,44.0,41.111111111111114,4-7,21-30,High
35,Bachelor's,14,Logistics,Dispatcher,Medium,Entry,94,25,20,High,7,26,77,67,High,2,0,1,1,2,88.00561797752809,22.5,85.55555555555556,8-15,31-40,High
50,Master's,15,IT,Software Engineer,Small,Entry,64,31,84,Medium,2,6,61,22,Medium,1,0,2,0,1,49.58266452648475,57.5,30.0,8-15,41-50,Not_High
21,Bachelor's,0,IT,ML Engineer,Small,Entry,91,8,67,High,10,15,84,20,High,2,0,1,0,2,96.57905296950241,37.5,83.33333333333334,0-3,21-30,High
24,Bachelor's,3,Retail,Inventory Analyst,Medium,Mid,69,38,33,Medium,3,11,56,8,High,1,1,1,1,2,52.16626538255751,35.5,38.88888888888889,0-3,21-30,High
24,High School,3,Logistics,Dispatcher,Large,Entry,34,80,22,Low,0,0,19,9,Medium,0,0,0,2,1,11.356340288924557,51.0,0.0,0-3,21-30,Not_High
35,Master's,9,Healthcare,Health Analyst,Medium,Entry,44,58,75,Low,2,5,29,4,Low,0,0,2,1,0,22.141519529159982,66.5,12.222222222222223,8-15,31-40,Not_High
28,Master's,7,Finance,Auditor,Medium,Senior,72,30,65,Medium,5,6,37,28,Low,1,2,2,1,0,52.72204387372928,47.5,40.0,4-7,21-30,Not_High
48,Bachelor's,9,Retail,Inventory Analyst,Medium,Entry,91,29,42,High,7,21,80,76,High,2,0,1,1,2,87.95545746388443,35.5,80.0,8-15,41-50,High
42,Bachelor's,9,Manufacturing,Quality Engineer,Small,Entry,57,42,35,Low,0,0,41,4,High,0,0,1,0,2,24.381353665061532,38.5,0.0,8-15,41-50,High
26,Master's,5,Logistics,Dispatcher,Medium,Senior,75,13,25,Medium,5,11,68,9,High,1,2,2,1,2,62.32276618512573,19.0,45.55555555555556,4-7,21-30,High
40,Bachelor's,13,Finance,Financial Analyst,Small,Entry,55,53,45,Medium,5,13,26,28,Medium,1,0,1,0,1,44.57263242375602,49.0,47.77777777777778,8-15,31-40,Not_High
22,PhD,1,Logistics,Warehouse Manager,Small,Mid,43,55,65,Medium,3,14,24,24,Medium,1,1,3,0,1,35.439406099518465,60.0,42.22222222222222,0-3,21-30,Not_High
50,High School,9,Telecom,Network Engineer,Large,Mid,69,34,57,Medium,4,13,43,21,High,1,1,0,2,2,51.014579989299094,45.5,44.44444444444445,8-15,41-50,High
38,Master's,6,Manufacturing,Production Supervisor,Large,Entry,60,40,79,Low,0,3,54,7,High,0,0,2,2,2,28.925896201177103,59.5,3.3333333333333335,4-7,31-40,High
48,Bachelor's,11,IT,ML Engineer,Medium,Mid,21,82,26,Low,2,3,11,5,Low,0,1,1,1,0,10.240101658640985,54.0,10.000000000000002,8-15,41-50,Not_High
28,Bachelor's,7,Retail,Sales Associate,Large,Mid,29,69,30,Low,2,2,23,3,Medium,0,1,1,2,1,15.991840556447299,49.5,8.88888888888889,4-7,21-30,Not_High
48,Bachelor's,2,Finance,Accountant,Large,Mid,78,16,52,Medium,4,11,54,18,High,1,1,1,2,2,56.783039058319964,34.0,42.22222222222222,0-3,41-50,High
38,Master's,2,Manufacturing,Production Supervisor,Small,Entry,21,68,75,Low,2,5,11,9,Medium,0,0,2,0,1,10.240101658640985,71.5,12.222222222222223,0-3,31-40,Not_High
47,Bachelor's,10,Telecom,Support Specialist,Small,Mid,25,75,64,Low,2,5,23,0,Low,0,1,1,0,0,14.801364365971109,69.5,12.222222222222223,8-15,41-50,Not_High
43,Bachelor's,3,Manufacturing,Quality Engineer,Small,Mid,42,55,59,Low,2,3,31,8,Medium,0,1,1,0,1,22.108079186730873,57.0,10.000000000000002,0-3,41-50,Not_High
30,Bachelor's,9,Manufacturing,Production Supervisor,Small,Mid,50,57,78,Low,0,3,39,9,Medium,0,1,1,0,1,21.736222578919207,67.5,3.3333333333333335,8-15,21-30,Not_High
24,Master's,3,Telecom,Support Specialist,Medium,Entry,19,94,89,Low,0,0,15,9,Low,0,0,2,1,0,5.768459069020866,91.5,0.0,0-3,21-30,Not_High
55,Bachelor's,19,Manufacturing,Production Supervisor,Large,Entry,60,35,58,High,9,21,56,72,High,2,0,1,2,2,76.9876939539861,46.5,86.66666666666666,15+,51-60,High
36,Bachelor's,4,Manufacturing,Quality Engineer,Medium,Entry,73,21,83,Medium,2,14,46,6,High,1,0,1,1,2,48.04775280898876,52.0,38.888888888888886,4-7,31-40,High
33,Master's,12,Retail,Inventory Analyst,Medium,Mid,42,55,65,Low,2,0,32,7,Medium,0,1,2,1,1,22.38897806313537,60.0,6.666666666666667,8-15,31-40,Not_High
44,Bachelor's,0,Healthcare,Medical Assistant,Small,Senior,11,98,32,Low,0,1,5,2,Low,0,2,1,0,0,0.578517924023542,65.0,1.1111111111111112,0-3,41-50,Not_High
55,Bachelor's,7,Telecom,Support Specialist,Medium,Mid,29,63,35,Low,0,2,19,5,Low,0,1,1,1,0,9.868245050829321,49.0,2.2222222222222223,4-7,51-60,Not_High
21,Master's,0,Retail,Sales Associate,Medium,Entry,11,86,34,Low,1,0,7,0,Medium,0,0,2,1,1,3.640315676832531,60.0,3.3333333333333335,0-3,21-30,Not_High
30,Bachelor's,9,Education,Research Assistant,Small,Senior,48,50,83,Low,1,4,44,8,Low,0,2,1,0,0,25.045478865703586,66.5,7.777777777777778,8-15,21-30,Not_High
36,High School,13,Finance,Auditor,Small,Senior,24,72,46,Low,2,1,14,6,Low,0,2,0,0,0,11.975655430711612,59.0,7.777777777777778,8-15,31-40,Not_High
46,Bachelor's,1,Logistics,Warehouse Manager,Small,Senior,66,25,38,Medium,4,5,39,6,High,1,2,1,0,2,48.99812734082397,31.5,35.55555555555556,0-3,41-50,High
26,Bachelor's,5,Manufacturing,Quality Engineer,Small,Entry,36,68,35,Low,0,1,19,6,Medium,0,0,1,0,1,11.951578384162653,51.5,1.1111111111111112,4-7,21-30,Not_High
47,High School,10,Healthcare,Medical Assistant,Small,Senior,53,51,47,Medium,3,9,37,11,Low,1,2,0,0,0,42.067281968967364,49.0,36.66666666666667,8-15,41-50,Not_High
28,Bachelor's,7,Telecom,Operations Analyst,Small,Mid,52,39,27,Low,2,4,47,7,Medium,0,1,1,0,1,29.578651685393258,33.0,11.111111111111112,4-7,21-30,Not_High
30,High School,8,Logistics,Dispatcher,Medium,Mid,42,69,28,Low,1,2,30,3,Medium,0,1,0,1,1,19.327180310326376,48.5,5.555555555555556,8-15,21-30,Not_High
52,Bachelor's,9,Finance,Financial Analyst,Medium,Entry,73,23,20,Medium,5,11,68,6,High,1,0,1,1,2,61.72752808988764,21.5,45.55555555555556,8-15,51-60,High
56,High School,20,Manufacturing,Quality Engineer,Medium,Mid,91,7,51,Medium,3,7,70,19,High,1,1,0,1,2,62.64646869983949,29.0,34.44444444444445,15+,51-60,High
23,Bachelor's,2,Retail,Inventory Analyst,Large,Mid,94,2,83,High,7,15,61,47,High,2,1,1,2,2,83.51123595505618,42.5,73.33333333333334,0-3,21-30,High
50,High School,18,Education,Teacher,Medium,Entry,28,66,68,Low,1,5,18,8,Low,0,0,0,1,0,11.789727126805778,67.0,8.88888888888889,15+,41-50,Not_High
53,Master's,13,Finance,Financial Analyst,Small,Mid,77,24,41,Medium,5,13,68,6,High,1,1,2,0,2,62.918004280363824,32.5,47.77777777777778,8-15,51-60,High
52,Bachelor's,13,Education,Academic Coordinator,Small,Entry,32,59,83,Low,1,3,27,2,Low,0,0,1,0,0,15.508293204922419,71.0,6.666666666666667,8-15,51-60,Not_High
48,Master's,9,Telecom,Support Specialist,Large,Mid,88,15,86,Medium,2,14,47,27,Medium,1,1,2,2,1,52.792937399678976,50.5,38.888888888888886,8-15,41-50,Not_High
25,Master's,4,Healthcare,Nurse,Small,Entry,64,49,69,Medium,4,12,42,10,Medium,1,0,2,0,1,49.24558587479936,59.0,43.333333333333336,4-7,21-30,Not_High
38,Bachelor's,8,Manufacturing,Production Supervisor,Large,Entry,33,72,49,Medium,2,10,29,15,Medium,1,0,1,2,1,31.367710005350453,60.5,34.444444444444436,8-15,31-40,Not_High
58,PhD,1,Healthcare,Health Analyst,Large,Mid,63,37,43,Medium,3,6,62,18,Medium,1,1,3,2,1,52.0659443552702,40.0,33.33333333333333,0-3,51-60,Not_High
22,Master's,1,Telecom,Operations Analyst,Medium,Mid,32,82,44,Low,2,3,14,8,Low,0,1,2,1,0,14.356607811663991,63.0,10.000000000000002,0-3,21-30,Not_High
37,Bachelor's,6,IT,ML Engineer,Small,Mid,90,10,32,Medium,4,9,65,28,High,1,1,1,0,2,63.44435527019796,21.0,40.0,4-7,31-40,High
28,PhD,4,Telecom,Support Specialist,Small,Senior,18,79,59,Low,1,4,11,4,Low,0,2,3,0,0,6.847244515783841,69.0,7.777777777777778,4-7,21-30,Not_High
45,Bachelor's,7,Telecom,Support Specialist,Small,Mid,54,63,26,Medium,4,5,51,5,Medium,1,1,1,0,1,48.797485286249334,44.5,35.55555555555556,4-7,41-50,Not_High
37,Bachelor's,9,Telecom,Operations Analyst,Medium,Mid,51,39,62,Medium,3,5,36,29,Medium,1,1,1,1,1,41.19114499732478,50.5,32.22222222222222,8-15,31-40,Not_High
48,Master's,15,Finance,Accountant,Small,Entry,91,5,49,High,9,21,70,64,High,2,0,2,0,2,90.14646869983949,27.0,86.66666666666666,8-15,41-50,High
51,Master's,7,Healthcare,Nurse,Medium,Entry,44,62,98,Medium,2,9,26,13,Low,1,0,2,1,0,33.798822899946494,80.0,33.33333333333333,4-7,51-60,Not_High
50,Master's,2,Healthcare,Nurse,Large,Senior,30,83,88,Low,0,0,15,1,Low,0,2,2,2,0,9.042268592830391,85.5,0.0,0-3,41-50,Not_High
40,Master's,7,Healthcare,Medical Assistant,Large,Entry,74,14,83,Medium,2,11,55,10,Medium,1,0,2,2,1,50.87346174424826,48.5,35.55555555555556,4-7,31-40,Not_High
30,Bachelor's,9,Telecom,Operations Analyst,Large,Mid,46,39,39,Low,0,4,35,9,Medium,0,1,1,2,1,19.42215088282504,39.0,4.444444444444445,8-15,21-30,Not_High
38,Bachelor's,11,Logistics,Supply Chain Analyst,Small,Mid,50,40,39,Medium,4,5,37,9,Medium,1,1,1,0,1,43.67442482611021,39.5,35.55555555555556,8-15,31-40,Not_High
50,Master's,12,Healthcare,Nurse,Medium,Mid,76,32,95,Medium,2,8,68,8,Medium,1,1,2,1,1,55.12038523274478,63.5,32.22222222222222,8-15,41-50,Not_High
51,Bachelor's,4,Retail,Sales Associate,Small,Senior,62,51,82,Medium,5,13,41,10,Medium,1,2,1,0,1,50.869448903156766,66.5,47.77777777777778,4-7,51-60,Not_High
40,Bachelor's,7,Retail,Store Manager,Large,Mid,61,41,75,Low,0,2,36,1,Medium,0,1,1,2,1,24.167335473515248,58.0,2.2222222222222223,4-7,31-40,Not_High
42,Bachelor's,16,Logistics,Dispatcher,Small,Senior,10,82,46,Low,1,3,7,7,Low,0,2,1,0,0,3.342696629213483,64.0,6.666666666666667,15+,41-50,Not_High
43,Bachelor's,8,Manufacturing,Production Supervisor,Medium,Entry,71,34,41,Medium,4,10,34,6,High,1,0,1,1,2,49.081728196896734,37.5,41.111111111111114,8-15,41-50,High
47,High School,7,Telecom,Operations Analyst,Large,Entry,83,17,40,High,5,21,49,66,High,2,0,0,2,2,71.86663991439272,28.5,73.33333333333334,4-7,41-50,High
58,Master's,16,Finance,Accountant,Large,Mid,49,45,26,Low,2,2,48,9,Medium,0,1,2,2,1,28.966693418940608,35.5,8.88888888888889,15+,51-60,Not_High
32,Bachelor's,8,Telecom,Support Specialist,Small,Senior,11,96,73,Low,2,5,5,7,Low,0,2,1,0,0,5.578517924023542,84.5,12.222222222222223,8-15,31-40,Not_High
45,Master's,9,Manufacturing,Operator,Medium,Mid,37,65,60,Medium,3,13,34,15,Medium,1,1,2,1,1,36.46268057784912,62.5,41.111111111111114,8-15,41-50,Not_High
24,Master's,3,Education,Academic Coordinator,Small,Entry,24,71,21,Low,2,4,19,5,Low,0,0,2,0,0,13.380149812734082,46.0,11.111111111111112,0-3,21-30,Not_High
41,Bachelor's,6,Retail,Store Manager,Large,Entry,35,57,80,Low,2,5,26,4,Medium,0,0,1,2,1,18.620251471375067,68.5,12.222222222222223,4-7,41-50,Not_High
27,Bachelor's,6,Manufacturing,Quality Engineer,Medium,Entry,46,53,44,Low,0,5,28,7,High,0,0,1,1,2,17.45585874799358,48.5,5.555555555555555,4-7,21-30,High
46,High School,5,Education,Research Assistant,Small,Entry,13,76,87,Low,0,2,11,4,Low,0,0,0,0,0,2.8591492776886036,81.5,2.2222222222222223,4-7,41-50,Not_High
43,High School,14,Telecom,Operations Analyst,Small,Senior,80,24,70,High,9,29,41,40,Medium,2,2,0,0,1,78.72659176029963,47.0,95.55555555555556,8-15,41-50,Not_High
37,Master's,1,Education,Research Assistant,Small,Mid,84,33,55,Medium,4,13,38,8,Medium,1,1,2,0,1,54.07437132156233,44.0,44.44444444444445,0-3,31-40,Not_High
58,Bachelor's,9,Logistics,Dispatcher,Medium,Mid,26,71,73,Low,2,4,24,2,Low,0,1,1,1,0,15.37988228999465,72.0,11.111111111111112,8-15,51-60,Not_High
60,Bachelor's,13,Telecom,Operations Analyst,Medium,Mid,59,53,43,Low,2,2,49,6,Medium,0,1,1,1,1,32.22378277153558,48.0,8.88888888888889,8-15,51-60,Not_High
22,Bachelor's,1,Education,Academic Coordinator,Large,Entry,88,22,21,Medium,3,7,49,22,High,1,0,1,2,2,55.854735152487955,21.5,34.44444444444445,0-3,21-30,High
54,Master's,1,Telecom,Operations Analyst,Large,Mid,74,31,75,High,7,25,43,77,Medium,2,1,2,2,1,72.50267522739433,53.0,84.44444444444444,0-3,51-60,Not_High
53,Bachelor's,12,IT,Software Engineer,Medium,Entry,75,28,26,Medium,4,8,68,7,High,1,0,1,1,2,59.82276618512573,27.0,38.88888888888889,8-15,51-60,High
47,Master's,7,Education,Academic Coordinator,Small,Entry,15,98,80,Low,1,0,13,7,Low,0,0,2,0,0,6.516185125735688,89.0,3.3333333333333335,4-7,41-50,Not_High
57,Master's,1,Finance,Auditor,Large,Mid,29,72,20,Low,2,2,19,9,Medium,0,1,2,2,1,14.868245050829321,46.0,8.88888888888889,0-3,51-60,Not_High
50,Bachelor's,8,Healthcare,Medical Assistant,Large,Entry,89,12,75,Medium,3,10,62,24,High,1,0,1,2,2,59.80403959336543,43.5,37.77777777777778,8-15,41-50,High
43,Bachelor's,15,Logistics,Dispatcher,Small,Entry,17,68,74,Low,2,4,8,0,Low,0,0,1,0,0,8.20692883895131,71.0,11.111111111111112,8-15,41-50,Not_High
55,High School,7,Telecom,Support Specialist,Medium,Mid,40,58,36,Low,0,5,18,3,Medium,0,1,0,1,1,12.86115569823435,47.0,5.555555555555555,4-7,51-60,Not_High
35,Bachelor's,14,Manufacturing,Operator,Large,Entry,44,52,74,Low,0,5,24,4,Medium,0,0,1,2,1,15.737025147137507,63.0,5.555555555555555,8-15,31-40,Not_High
54,Bachelor's,5,Manufacturing,Production Supervisor,Medium,Senior,75,22,90,High,5,18,66,53,Medium,2,2,1,1,1,74.26096843231676,56.0,70.0,4-7,51-60,Not_High
45,Bachelor's,9,Telecom,Network Engineer,Medium,Mid,51,54,29,Medium,5,6,38,7,Medium,1,1,1,1,1,46.75294275013376,41.5,40.0,8-15,41-50,Not_High
49,Master's,8,Healthcare,Medical Assistant,Large,Entry,49,48,29,Low,2,3,42,2,Medium,0,0,2,2,1,27.281300160513645,38.5,10.000000000000002,8-15,41-50,Not_High
33,Master's,10,IT,Data Analyst,Medium,Mid,52,40,40,Medium,5,11,36,8,Medium,1,1,2,1,1,46.48876404494382,40.0,45.55555555555556,8-15,31-40,Not_High
35,Bachelor's,8,Telecom,Network Engineer,Medium,Senior,51,37,42,Low,0,4,36,4,Medium,0,2,1,1,1,21.191144997324773,39.5,4.444444444444445,8-15,31-40,Not_High
41,High School,20,Manufacturing,Quality Engineer,Large,Mid,54,57,65,Medium,4,5,32,28,Medium,1,1,0,2,1,43.46040663456394,61.0,35.55555555555556,15+,41-50,Not_High
28,Bachelor's,7,Education,Teacher,Large,Entry,16,67,85,Low,2,1,11,6,Low,0,0,1,2,0,8.752006420545747,76.0,7.777777777777778,4-7,21-30,Not_High
32,High School,11,Manufacturing,Quality Engineer,Small,Entry,94,0,82,Medium,4,12,79,11,High,1,0,0,0,2,68.56741573033707,41.0,43.333333333333336,8-15,31-40,High
43,Master's,19,Healthcare,Nurse,Small,Mid,74,24,78,Medium,5,14,37,14,Low,1,1,2,0,0,53.317281968967364,51.0,48.88888888888889,15+,41-50,Not_High
40,Bachelor's,16,IT,Data Analyst,Small,Mid,51,54,33,Low,2,0,23,9,Low,0,1,1,0,0,22.539459604066348,43.5,6.666666666666667,15+,31-40,Not_High
33,Bachelor's,5,Healthcare,Nurse,Small,Senior,62,32,79,Medium,4,12,34,22,Low,1,2,1,0,0,46.4031567683253,55.5,43.333333333333336,4-7,31-40,Not_High
23,Bachelor's,2,Telecom,Support Specialist,Medium,Entry,11,88,77,Low,1,1,10,0,Low,0,0,1,1,0,4.483012306046014,82.5,4.444444444444445,0-3,21-30,Not_High
31,Bachelor's,5,Manufacturing,Quality Engineer,Medium,Entry,81,0,73,Medium,5,11,63,14,High,1,0,1,1,2,62.70398608881755,36.5,45.55555555555556,4-7,31-40,High
30,Master's,9,Finance,Financial Analyst,Medium,Entry,62,24,65,Medium,2,9,55,10,High,1,0,2,1,2,47.302033172819684,44.5,33.33333333333333,8-15,21-30,High
26,Master's,5,Healthcare,Nurse,Large,Entry,29,71,83,Low,0,5,15,3,Low,0,0,2,2,0,8.744649545211344,77.0,5.555555555555555,4-7,21-30,Not_High
23,Master's,2,Retail,Sales Associate,Medium,Senior,30,70,60,Low,0,2,19,0,Low,0,2,2,1,0,10.165864098448369,65.0,2.2222222222222223,0-3,21-30,Not_High
31,PhD,3,Finance,Auditor,Large,Mid,21,74,66,Low,0,3,14,4,Low,0,1,3,2,0,6.082798287854468,70.0,3.3333333333333335,0-3,31-40,Not_High
30,Bachelor's,0,Finance,Auditor,Medium,Mid,26,75,29,Low,1,2,24,9,Medium,0,1,1,1,1,12.879882289994649,52.0,5.555555555555556,0-3,21-30,Not_High
41,PhD,0,Education,Research Assistant,Medium,Mid,48,60,70,Low,1,1,30,8,Low,0,1,3,1,0,21.11289459604066,65.0,4.444444444444445,0-3,41-50,Not_High
46,Bachelor's,1,IT,Data Analyst,Medium,Mid,23,83,32,Low,2,4,19,4,Low,0,1,1,1,0,13.082530765115036,57.5,11.111111111111112,0-3,41-50,Not_High
49,Bachelor's,5,Telecom,Support Specialist,Medium,Mid,45,58,27,Low,0,5,23,3,Medium,0,1,1,1,1,15.753745318352061,42.5,5.555555555555555,4-7,41-50,Not_High
23,Bachelor's,2,Finance,Accountant,Large,Mid,47,62,26,Low,0,1,44,1,High,0,1,1,2,2,22.247859818084535,44.0,1.1111111111111112,0-3,21-30,High
40,Bachelor's,2,Retail,Sales Associate,Large,Mid,41,69,44,Low,0,5,21,6,Medium,0,1,1,2,1,14.001471375066881,56.5,5.555555555555555,0-3,31-40,Not_High
21,Bachelor's,0,Education,Teacher,Large,Mid,59,38,86,Low,0,1,51,4,Medium,0,1,1,2,1,27.785580524344567,62.0,1.1111111111111112,0-3,21-30,Not_High
52,Master's,2,Finance,Auditor,Large,Senior,93,2,83,Medium,4,10,50,6,High,1,2,2,2,2,60.12372926698769,42.5,41.111111111111114,0-3,51-60,High
28,Bachelor's,7,Manufacturing,Production Supervisor,Medium,Entry,13,79,42,Low,0,5,11,0,Medium,0,0,1,1,1,2.8591492776886036,60.5,5.555555555555555,4-7,21-30,Not_High
21,Bachelor's,0,Healthcare,Nurse,Small,Entry,10,93,94,Low,0,2,5,7,Low,0,0,1,0,0,0.2808988764044944,93.5,2.2222222222222223,0-3,21-30,Not_High
46,Bachelor's,7,Logistics,Warehouse Manager,Medium,Mid,11,100,38,Low,2,4,9,5,Low,0,1,1,1,0,6.7021134296415195,69.0,11.111111111111112,4-7,41-50,Not_High
32,High School,11,Telecom,Operations Analyst,Small,Entry,25,82,28,Low,1,5,23,5,Medium,0,0,0,0,1,12.301364365971107,55.0,8.88888888888889,8-15,31-40,Not_High
21,Bachelor's,0,Retail,Store Manager,Medium,Mid,17,59,95,Low,2,4,11,3,Low,0,1,1,1,0,9.049625468164795,77.0,11.111111111111112,0-3,21-30,Not_High
21,Master's,0,Logistics,Dispatcher,Medium,Entry,84,17,44,Medium,2,10,73,12,High,1,0,2,1,2,58.90583199571964,30.5,34.444444444444436,0-3,21-30,High
28,Bachelor's,7,IT,Data Analyst,Large,Entry,40,51,54,Low,2,0,32,1,Medium,0,0,1,2,1,21.79373996789727,52.5,6.666666666666667,4-7,21-30,Not_High
44,Bachelor's,10,Healthcare,Nurse,Medium,Mid,81,6,92,Medium,2,11,74,7,High,1,1,1,1,2,58.293873729267,49.0,35.55555555555556,8-15,41-50,High
29,High School,8,Retail,Inventory Analyst,Large,Mid,75,13,75,Medium,3,14,72,27,High,1,1,0,2,2,58.44636169074371,44.0,42.22222222222222,8-15,21-30,High
57,Bachelor's,12,Finance,Accountant,Large,Mid,89,0,20,High,5,22,81,40,High,2,1,1,2,2,82.64111824505082,10.0,74.44444444444444,8-15,51-60,High
27,Bachelor's,4,Telecom,Network Engineer,Medium,Entry,58,36,51,Medium,4,8,27,28,Medium,1,0,1,1,1,43.24638844301766,43.5,38.88888888888889,4-7,21-30,Not_High
34,High School,13,Finance,Auditor,Large,Entry,28,82,45,Low,1,4,25,1,Medium,0,0,0,2,1,13.75601926163724,63.5,7.777777777777778,8-15,31-40,Not_High
25,Bachelor's,4,Logistics,Supply Chain Analyst,Small,Mid,65,41,29,Medium,4,14,63,28,High,1,1,1,0,2,55.442081326912785,35.0,45.55555555555556,4-7,21-30,High
21,Bachelor's,0,IT,Data Analyst,Medium,Entry,45,68,81,Low,2,2,31,9,Medium,0,0,1,1,1,23.00093632958802,74.5,8.88888888888889,0-3,21-30,Not_High
27,Bachelor's,4,Healthcare,Nurse,Medium,Entry,43,44,66,Low,0,0,37,0,Medium,0,0,1,1,1,19.091091492776886,55.0,0.0,4-7,21-30,Not_High
31,Master's,2,Finance,Auditor,Medium,Entry,68,38,89,Medium,2,11,34,13,High,1,0,2,1,2,43.18887105403959,63.5,35.55555555555556,0-3,31-40,High
53,Master's,12,Manufacturing,Quality Engineer,Medium,Entry,58,41,20,Medium,5,5,32,18,High,1,0,2,1,2,47.15088282504013,30.5,38.88888888888889,8-15,51-60,High
51,Bachelor's,2,Logistics,Dispatcher,Medium,Entry,70,35,88,Medium,3,9,53,12,High,1,0,1,1,2,51.62118780096308,61.5,36.66666666666667,0-3,51-60,High
38,Bachelor's,0,Manufacturing,Operator,Large,Mid,51,67,72,Low,0,5,46,6,High,0,1,1,2,2,24.000133761369717,69.5,5.555555555555555,0-3,31-40,High
38,Master's,6,Telecom,Support Specialist,Medium,Entry,59,51,36,Low,2,4,35,1,Medium,0,0,2,1,1,28.29119850187266,43.5,11.111111111111112,4-7,31-40,Not_High
34,Bachelor's,1,IT,Data Analyst,Medium,Entry,47,64,89,Low,0,4,38,8,Medium,0,0,1,1,1,20.562466559657572,76.5,4.444444444444445,0-3,31-40,Not_High
49,Bachelor's,9,Healthcare,Medical Assistant,Small,Mid,87,11,71,Medium,5,13,80,25,High,1,1,1,0,2,69.26498127340824,41.0,47.77777777777778,8-15,41-50,High
41,Master's,0,IT,ML Engineer,Medium,Mid,71,16,47,Low,1,3,39,5,High,0,1,2,1,2,30.486222578919207,31.5,6.666666666666667,0-3,41-50,High
38,Master's,6,Healthcare,Medical Assistant,Medium,Mid,57,31,47,Medium,2,10,34,7,Medium,1,1,2,1,1,39.91506153023007,39.0,34.444444444444436,4-7,31-40,Not_High
39,Bachelor's,13,Telecom,Network Engineer,Medium,Entry,50,57,41,Low,2,0,46,9,High,0,0,1,1,2,28.702514713750666,49.0,6.666666666666667,8-15,31-40,High
32,High School,8,Finance,Financial Analyst,Large,Entry,75,19,38,Medium,2,7,49,24,High,1,0,0,2,2,49.48568753344034,28.5,31.11111111111111,8-15,31-40,High
42,Bachelor's,18,Retail,Sales Associate,Medium,Entry,82,23,77,Medium,2,8,80,18,High,1,0,1,1,2,60.276886035313005,50.0,32.22222222222222,15+,41-50,High
24,High School,3,Retail,Store Manager,Large,Entry,62,36,95,Medium,5,7,60,29,High,1,0,0,2,2,56.20652755484217,65.5,41.111111111111114,0-3,21-30,High
46,Master's,19,Manufacturing,Production Supervisor,Small,Mid,32,69,61,Low,2,1,29,5,Low,0,1,2,0,0,18.570090957731406,65.0,7.777777777777778,15+,41-50,Not_High
